No.,Gene name,Entrez,Mutated samples,Samples tested,Percentage
16078,THRA,7067,12,726,1.652892562
16079,THRAP3,9967,28,726,3.856749311
16080,THRB,7068,16,726,2.203856749
16081,THRSP,7069,8,726,1.101928375
16082,THSD1,55901,19,726,2.61707989
16083,THSD4,79875,18,726,2.479338843
16084,THSD7A,221981,45,717,6.276150628
16085,THSD7B,80731,55,717,7.670850767
16086,THTPA,79178,6,726,0.826446281
16087,THUMPD1,55623,5,726,0.688705234
16088,THUMPD2,80745,2,726,0.275482094
16089,THUMPD3,25917,8,726,1.101928375
16090,THY1,7070,4,726,0.550964187
16091,THYN1,29087,10,726,1.377410468
16092,TIA1,7072,8,726,1.101928375
16093,TIAF1,9220,5,726,0.688705234
16094,TIAL1,7073,6,726,0.826446281
16095,TIAM1,7074,57,717,7.949790795
16096,TIAM2,26230,43,726,5.922865014
16097,TICAM1,148022,23,743,3.095558546
16098,TICAM2,353376,4,726,0.550964187
16099,TIE1,7075,42,726,5.785123967
16100,TIFAB,497189,3,717,0.418410042
16101,TIGD1,200765,1,717,0.139470014
16102,TIGD1L2,101362076,2,717,0.278940028
16103,TIGD2,166815,10,726,1.377410468
16104,TIGD3,220359,12,726,1.652892562
16105,TIGD4,201798,7,726,0.964187328
16106,TIGD5,84948,10,726,1.377410468
16107,TIGD6,81789,4,726,0.550964187
16108,TIGD7,91151,11,726,1.515151515
16109,TIGIT,201633,8,726,1.101928375
16110,TIMD4,91937,13,726,1.790633609
16111,TIMELESS,8914,32,743,4.306864065
16112,TIMM17B,10245,6,726,0.826446281
16113,TIMM22,29928,7,726,0.964187328
16114,TIMM44,10469,10,726,1.377410468
16115,TIMM50,92609,13,726,1.790633609
16116,TIMM8A,1678,3,726,0.41322314
16117,TIMM8B,26521,1,717,0.139470014
16118,TIMMDC1,51300,5,726,0.688705234
16119,TIMP1,7076,4,717,0.557880056
16120,TIMP2,7077,8,717,1.115760112
16121,TIMP3,7078,18,726,2.479338843
16122,TIMP4,7079,7,726,0.964187328
16123,TINAG,27283,10,726,1.377410468
16124,TINAGL1,64129,8,726,1.101928375
16125,TINF2,26277,14,717,1.952580195
16126,TIPARP,25976,10,726,1.377410468
16127,TIPIN,54962,5,726,0.688705234
16128,TIPRL,261726,2,726,0.275482094
16129,TIRAP,114609,7,717,0.976290098
16130,TJAP1,93643,10,726,1.377410468
16131,TJP1,7082,26,726,3.581267218
16132,TJP2,9414,30,726,4.132231405
16133,TJP3,27134,21,726,2.892561983
16134,TK1,7083,6,717,0.836820084
16135,TK2,7084,3,726,0.41322314
16136,TKT,7086,13,726,1.790633609
16137,TKTL1,8277,8,726,1.101928375
16138,TKTL2,84076,17,726,2.341597796
16139,TLCD1,116238,2,717,0.278940028
16140,TLCD2,727910,1,717,0.139470014
16141,TLE1,7088,19,726,2.61707989
16142,TLE2,7089,22,717,3.068340307
16143,TLE3,7090,24,717,3.347280335
16144,TLE4,7091,37,717,5.160390516
16145,TLE6,79816,15,717,2.092050209
16146,TLK1,9874,9,717,1.255230126
16147,TLK2,11011,14,717,1.952580195
16148,TLL1,7092,33,743,4.441453567
16149,TLL2,7093,21,726,2.892561983
16150,TLN1,7094,41,743,5.518169583
16151,TLN2,83660,50,743,6.729475101
16152,TLR1,7096,17,726,2.341597796
16153,TLR10,81793,18,726,2.479338843
16154,TLR2,7097,15,726,2.066115702
16155,TLR3,7098,19,726,2.61707989
16156,TLR4,7099,14,726,1.928374656
16157,TLR5,7100,17,726,2.341597796
16158,TLR6,10333,15,726,2.066115702
16159,TLR7,51284,19,726,2.61707989
16160,TLR8,51311,28,743,3.768506057
16161,TLR9,54106,34,743,4.576043069
16162,TLX1,3195,16,717,2.231520223
16163,TLX2,3196,6,726,0.826446281
16164,TLX3,30012,10,717,1.394700139
16165,TM2D1,83941,5,726,0.688705234
16166,TM2D2,83877,6,717,0.836820084
16167,TM2D3,80213,2,726,0.275482094
16168,TM4SF1,4071,2,726,0.275482094
16169,TM4SF18,116441,4,717,0.557880056
16170,TM4SF19,116211,2,717,0.278940028
16171,TM4SF2,7102,15,717,2.092050209
16172,TM4SF20,79853,4,726,0.550964187
16173,TM4SF4,7104,9,717,1.255230126
16174,TM4SF5,9032,10,726,1.377410468
16175,TM6SF1,53346,15,726,2.066115702
16176,TM6SF2,53345,9,726,1.239669421
16177,TM7SF2,7108,7,726,0.964187328
16178,TM7SF3,51768,13,726,1.790633609
16179,TM7SF4,81501,16,743,2.153432032
16180,TM9SF1,10548,15,726,2.066115702
16181,TM9SF2,9375,11,726,1.515151515
16182,TM9SF3,56889,38,726,5.23415978
16183,TM9SF4,9777,19,726,2.61707989
16184,TMBIM1,64114,6,726,0.826446281
16185,TMBIM4,51643,17,726,2.341597796
16186,TMBIM6,7009,2,717,0.278940028
16187,TMC1,117531,19,726,2.61707989
16188,TMC2,117532,24,726,3.305785124
16189,TMC3,342125,22,717,3.068340307
16190,TMC4,147798,21,726,2.892561983
16191,TMC5,79838,17,717,2.370990237
16192,TMC6,11322,26,726,3.581267218
16193,TMC7,79905,13,726,1.790633609
16194,TMC8,147138,14,726,1.928374656
16195,TMCC1,23023,16,717,2.231520223
16196,TMCC2,9911,21,726,2.892561983
16197,TMCC3,57458,12,726,1.652892562
16198,TMCO1,54499,4,717,0.557880056
16199,TMCO2,127391,10,726,1.377410468
16200,TMCO3,55002,23,726,3.168044077
16201,TMCO4,255104,16,717,2.231520223
16202,TMCO5A,145942,6,726,0.826446281
16203,TMCO6,55374,12,726,1.652892562
16204,TMCO7,79613,17,717,2.370990237
16205,TMED1,11018,4,743,0.538358008
16206,TMED10,10972,5,726,0.688705234
16207,TMED2,10959,7,726,0.964187328
16208,TMED3,23423,2,726,0.275482094
16209,TMED4,222068,3,726,0.41322314
16210,TMED5,50999,4,726,0.550964187
16211,TMED6,146456,5,726,0.688705234
16212,TMED7,51014,3,726,0.41322314
16213,TMED8,283578,4,726,0.550964187
16214,TMED9,54732,6,726,0.826446281
16215,TMEFF1,8577,4,726,0.550964187
16216,TMEFF2,23671,8,726,1.101928375
16217,TMEM100,55273,6,726,0.826446281
16218,TMEM101,84336,4,726,0.550964187
16219,TMEM102,284114,6,726,0.826446281
16220,TMEM104,54868,21,726,2.892561983
16221,TMEM105,284186,10,726,1.377410468
16222,TMEM106A,113277,2,717,0.278940028
16223,TMEM106B,54664,7,726,0.964187328
16224,TMEM106C,79022,3,726,0.41322314
16225,TMEM107,84314,6,726,0.826446281
16226,TMEM108,66000,23,726,3.168044077
16227,TMEM109,79073,5,726,0.688705234
16228,TMEM11,8834,3,726,0.41322314
16229,TMEM110,375346,5,743,0.67294751
16230,TMEM111,55831,5,717,0.69735007
16231,TMEM115,11070,7,726,0.964187328
16232,TMEM116,89894,5,717,0.69735007
16233,TMEM117,84216,14,726,1.928374656
16234,TMEM119,338773,14,717,1.952580195
16235,TMEM120B,144404,6,717,0.836820084
16236,TMEM121,80757,11,726,1.515151515
16237,TMEM123,114908,1,743,0.134589502
16238,TMEM125,128218,9,743,1.211305518
16239,TMEM126A,84233,6,726,0.826446281
16240,TMEM126B,55863,2,717,0.278940028
16241,TMEM127,55654,4,726,0.550964187
16242,TMEM128,85013,5,726,0.688705234
16243,TMEM129,92305,6,717,0.836820084
16244,TMEM130,222865,14,726,1.928374656
16245,TMEM131,23505,35,717,4.881450488
16246,TMEM132A,54972,33,726,4.545454545
16247,TMEM132B,114795,40,743,5.383580081
16248,TMEM132C,92293,35,717,4.881450488
16249,TMEM132D,121256,67,726,9.228650138
16250,TMEM132E,124842,35,717,4.881450488
16251,TMEM133,83935,6,726,0.826446281
16252,TMEM134,80194,2,726,0.275482094
16253,TMEM135,65084,9,726,1.239669421
16254,TMEM136,219902,7,717,0.976290098
16255,TMEM138,51524,3,726,0.41322314
16256,TMEM139,135932,8,726,1.101928375
16257,TMEM140,55281,6,743,0.807537012
16258,TMEM141,85014,2,726,0.275482094
16259,TMEM143,55260,11,726,1.515151515
16260,TMEM144,55314,17,726,2.341597796
16261,TMEM145,284339,11,726,1.515151515
16262,TMEM146,257062,25,726,3.443526171
16263,TMEM147,10430,5,726,0.688705234
16264,TMEM14A,28978,1,726,0.137741047
16265,TMEM14B,81853,2,726,0.275482094
16266,TMEM14C,51522,4,726,0.550964187
16267,TMEM150A,129303,6,726,0.826446281
16268,TMEM150B,284417,13,717,1.813110181
16269,TMEM150C,441027,5,717,0.69735007
16270,TMEM151A,256472,12,726,1.652892562
16271,TMEM151B,441151,7,717,0.976290098
16272,TMEM154,201799,2,726,0.275482094
16273,TMEM155,132332,2,726,0.275482094
16274,TMEM156,80008,8,726,1.101928375
16275,TMEM158,25907,2,717,0.278940028
16276,TMEM159,57146,6,717,0.836820084
16277,TMEM160,54958,3,726,0.41322314
16278,TMEM161A,54929,10,743,1.34589502
16279,TMEM161B,153396,11,726,1.515151515
16280,TMEM163,81615,15,726,2.066115702
16281,TMEM164,84187,11,743,1.480484522
16282,TMEM165,55858,3,726,0.41322314
16283,TMEM167B,56900,2,717,0.278940028
16284,TMEM168,64418,22,726,3.03030303
16285,TMEM169,92691,8,717,1.115760112
16286,TMEM17,200728,4,726,0.550964187
16287,TMEM170A,124491,1,717,0.139470014
16288,TMEM170B,100113407,3,717,0.418410042
16289,TMEM171,134285,5,717,0.69735007
16290,TMEM173,340061,9,717,1.255230126
16291,TMEM174,134288,2,726,0.275482094
16292,TMEM175,84286,22,726,3.03030303
16293,TMEM176A,55365,6,726,0.826446281
16294,TMEM176B,28959,8,726,1.101928375
16295,TMEM177,80775,4,726,0.550964187
16296,TMEM178,130733,9,726,1.239669421
16297,TMEM179,388021,2,717,0.278940028
16298,TMEM179B,374395,5,717,0.69735007
16299,TMEM18,129787,2,726,0.275482094
16300,TMEM180,79847,16,726,2.203856749
16301,TMEM181,57583,14,717,1.952580195
16302,TMEM182,130827,6,726,0.826446281
16303,TMEM183A,92703,6,726,0.826446281
16304,TMEM184A,202915,18,726,2.479338843
16305,TMEM184B,25829,10,717,1.394700139
16306,TMEM184C,55751,11,726,1.515151515
16307,TMEM185A,84548,6,726,0.826446281
16308,TMEM185B,79134,6,717,0.836820084
16309,TMEM186,25880,1,726,0.137741047
16310,TMEM187,8269,7,726,0.964187328
16311,TMEM188,255919,3,717,0.418410042
16312,TMEM189,387521,5,717,0.69735007
16313,TMEM189-UBE2V1,387522,5,717,0.69735007
16314,TMEM19,55266,5,726,0.688705234
16315,TMEM190,147744,6,717,0.836820084
16316,TMEM192,201931,9,717,1.255230126
16317,TMEM194A,23306,7,717,0.976290098
16318,TMEM194B,100131211,6,717,0.836820084
16319,TMEM196,256130,22,717,3.068340307
16320,TMEM198,130612,17,717,2.370990237
16321,TMEM199,147007,2,717,0.278940028
16322,TMEM2,23670,29,726,3.994490358
16323,TMEM20,159371,9,726,1.239669421
16324,TMEM200B,399474,5,717,0.69735007
16325,TMEM200C,645369,20,717,2.789400279
16326,TMEM201,199953,13,717,1.813110181
16327,TMEM202,338949,4,717,0.557880056
16328,TMEM203,94107,4,717,0.557880056
16329,TMEM204,79652,4,726,0.550964187
16330,TMEM205,374882,6,717,0.836820084
16331,TMEM206,55248,9,743,1.211305518
16332,TMEM207,131920,3,717,0.418410042
16333,TMEM208,29100,2,717,0.278940028
16334,TMEM209,84928,10,726,1.377410468
16335,TMEM211,255349,1,717,0.139470014
16336,TMEM212,389177,1,717,0.139470014
16337,TMEM214,54867,17,726,2.341597796
16338,TMEM215,401498,9,726,1.239669421
16339,TMEM216,51259,3,717,0.418410042
16340,TMEM217,221468,7,726,0.964187328
16341,TMEM218,219854,5,717,0.69735007
16342,TMEM219,124446,5,726,0.688705234
16343,TMEM22,80723,26,726,3.581267218
16344,TMEM220,388335,3,726,0.41322314
16345,TMEM222,84065,8,726,1.101928375
16346,TMEM223,79064,3,717,0.418410042
16347,TMEM225,338661,6,726,0.826446281
16348,TMEM229A,730130,5,717,0.69735007
16349,TMEM229B,161145,9,726,1.239669421
16350,TMEM231,79583,3,717,0.418410042
16351,TMEM232,642987,19,717,2.649930265
16352,TMEM233,387890,3,717,0.418410042
16353,TMEM235,283999,4,717,0.557880056
16354,TMEM236,653567,1,717,0.139470014
16355,TMEM237,65062,5,717,0.69735007
16356,TMEM240,339453,7,717,0.976290098
16357,TMEM242,729515,3,717,0.418410042
16358,TMEM25,84866,11,726,1.515151515
16359,TMEM26,219623,12,726,1.652892562
16360,TMEM27,57393,4,726,0.550964187
16361,TMEM30A,55754,9,726,1.239669421
16362,TMEM30B,161291,4,726,0.550964187
16363,TMEM31,203562,3,726,0.41322314
16364,TMEM33,55161,4,726,0.550964187
16365,TMEM35,59353,8,726,1.101928375
16366,TMEM37,140738,4,743,0.538358008
16367,TMEM38A,79041,8,726,1.101928375
16368,TMEM38B,55151,9,726,1.239669421
16369,TMEM39A,55254,16,743,2.153432032
16370,TMEM39B,55116,9,717,1.255230126
16371,TMEM40,55287,8,726,1.101928375
16372,TMEM41A,90407,10,726,1.377410468
16373,TMEM41B,440026,13,726,1.790633609
16374,TMEM42,131616,2,726,0.275482094
16375,TMEM43,79188,13,726,1.790633609
16376,TMEM44,93109,10,717,1.394700139
16377,TMEM45A,55076,4,726,0.550964187
16378,TMEM45B,120224,7,726,0.964187328
16379,TMEM47,83604,6,726,0.826446281
16380,TMEM48,55706,16,726,2.203856749
16381,TMEM5,10329,5,726,0.688705234
16382,TMEM50A,23585,4,726,0.550964187
16383,TMEM50B,757,3,726,0.41322314
16384,TMEM51,55092,3,726,0.41322314
16385,TMEM52,339456,6,717,0.836820084
16386,TMEM52B,120939,2,717,0.278940028
16387,TMEM53,79639,7,726,0.964187328
16388,TMEM54,113452,5,726,0.688705234
16389,TMEM55A,55529,11,726,1.515151515
16390,TMEM55B,90809,7,726,0.964187328
16391,TMEM56,148534,3,726,0.41322314
16392,TMEM57,55219,20,717,2.789400279
16393,TMEM59,9528,6,726,0.826446281
16394,TMEM59L,25789,8,726,1.101928375
16395,TMEM60,85025,29,726,3.994490358
16396,TMEM61,199964,6,717,0.836820084
16397,TMEM62,80021,8,743,1.076716016
16398,TMEM63A,9725,20,726,2.754820937
16399,TMEM63B,55362,20,726,2.754820937
16400,TMEM63C,57156,25,717,3.486750349
16401,TMEM64,169200,6,717,0.836820084
16402,TMEM65,157378,5,717,0.69735007
16403,TMEM66,51669,4,726,0.550964187
16404,TMEM67,91147,9,717,1.255230126
16405,TMEM68,137695,1,717,0.139470014
16406,TMEM70,54968,4,726,0.550964187
16407,TMEM71,137835,9,726,1.239669421
16408,TMEM74,157753,14,726,1.928374656
16409,TMEM78,677790,1,717,0.139470014
16410,TMEM79,84283,16,726,2.203856749
16411,TMEM81,388730,7,717,0.976290098
16412,TMEM82,388595,7,726,0.964187328
16413,TMEM85,51234,4,717,0.557880056
16414,TMEM86A,144110,7,726,0.964187328
16415,TMEM86B,255043,2,726,0.275482094
16416,TMEM87A,25963,5,726,0.688705234
16417,TMEM87B,84910,9,726,1.239669421
16418,TMEM88,92162,4,717,0.557880056
16419,TMEM89,440955,4,726,0.550964187
16420,TMEM8A,58986,21,726,2.892561983
16421,TMEM8B,51754,11,717,1.534170153
16422,TMEM8C,389827,11,717,1.534170153
16423,TMEM9,252839,3,726,0.41322314
16424,TMEM91,641649,6,717,0.836820084
16425,TMEM92,162461,5,726,0.688705234
16426,TMEM93,83460,1,726,0.137741047
16427,TMEM95,339168,3,726,0.41322314
16428,TMEM97,27346,3,726,0.41322314
16429,TMEM98,26022,3,726,0.41322314
16430,TMEM99,147184,4,726,0.550964187
16431,TMEM9B,56674,3,726,0.41322314
16432,TMF1,7110,26,726,3.581267218
16433,TMIE,259236,3,726,0.41322314
16434,TMIGD1,388364,6,726,0.826446281
16435,TMIGD2,126259,10,726,1.377410468
16436,TMLHE,55217,7,726,0.964187328
16437,TMOD1,7111,11,726,1.515151515
16438,TMOD2,29767,11,726,1.515151515
16439,TMOD3,29766,5,726,0.688705234
16440,TMOD4,29765,11,726,1.515151515
16441,TMPO,7112,20,717,2.789400279
16442,TMPPE,643853,6,726,0.826446281
16443,TMPRSS11A,339967,24,717,3.347280335
16444,TMPRSS11B,132724,13,726,1.790633609
16445,TMPRSS11BNL,401136,2,717,0.278940028
16446,TMPRSS11D,9407,11,726,1.515151515
16447,TMPRSS11E,28983,10,717,1.394700139
16448,TMPRSS11F,389208,12,726,1.652892562
16449,TMPRSS12,283471,11,717,1.534170153
16450,TMPRSS13,84000,18,726,2.479338843
16451,TMPRSS15,5651,33,743,4.441453567
16452,TMPRSS2,7113,12,717,1.673640167
16453,TMPRSS3,64699,11,743,1.480484522
16454,TMPRSS4,56649,8,726,1.101928375
16455,TMPRSS5,80975,10,717,1.394700139
16456,TMPRSS6,164656,23,743,3.095558546
16457,TMPRSS7,344805,15,717,2.092050209
16458,TMPRSS9,360200,36,726,4.958677686
16459,TMSB10,9168,2,726,0.275482094
16460,TMSB15B,286527,1,717,0.139470014
16461,TMSL3,7117,2,717,0.278940028
16462,TMTC1,83857,28,726,3.856749311
16463,TMTC2,160335,21,726,2.892561983
16464,TMTC3,160418,18,726,2.479338843
16465,TMTC4,84899,21,743,2.826379542
16466,TMUB1,83590,3,726,0.41322314
16467,TMUB2,79089,8,726,1.101928375
16468,TMX1,81542,2,726,0.275482094
16469,TMX2,51075,12,726,1.652892562
16470,TMX3,54495,13,726,1.790633609
16471,TMX4,56255,3,726,0.41322314
16472,TNC,3371,65,726,8.953168044
16473,TNF,7124,8,726,1.101928375
16474,TNFAIP1,7126,10,726,1.377410468
16475,TNFAIP2,7127,7,726,0.964187328
16476,TNFAIP3,7128,11,726,1.515151515
16477,TNFAIP6,7130,8,726,1.101928375
16478,TNFAIP8,25816,3,717,0.418410042
16479,TNFAIP8L1,126282,5,726,0.688705234
16480,TNFAIP8L2,79626,6,726,0.826446281
16481,TNFAIP8L3,388121,10,726,1.377410468
16482,TNFRSF10A,8797,13,726,1.790633609
16483,TNFRSF10B,8795,7,726,0.964187328
16484,TNFRSF10C,8794,11,726,1.515151515
16485,TNFRSF10D,8793,7,726,0.964187328
16486,TNFRSF11A,8792,10,726,1.377410468
16487,TNFRSF11B,4982,6,726,0.826446281
16488,TNFRSF13B,23495,13,726,1.790633609
16489,TNFRSF13C,115650,2,726,0.275482094
16490,TNFRSF14,8764,5,717,0.69735007
16491,TNFRSF17,608,3,726,0.41322314
16492,TNFRSF18,8784,6,717,0.836820084
16493,TNFRSF19,55504,22,726,3.03030303
16494,TNFRSF1A,7132,14,726,1.928374656
16495,TNFRSF1B,7133,4,726,0.550964187
16496,TNFRSF21,27242,17,726,2.341597796
16497,TNFRSF25,8718,12,743,1.615074024
16498,TNFRSF4,7293,7,726,0.964187328
16499,TNFRSF6B,8771,8,726,1.101928375
16500,TNFRSF8,943,13,726,1.790633609
16501,TNFRSF9,3604,14,743,1.884253028
16502,TNFSF10,8743,2,726,0.275482094
16503,TNFSF11,8600,11,726,1.515151515
16504,TNFSF12,8742,5,726,0.688705234
16505,TNFSF12-TNFSF13,407977,2,726,0.275482094
16506,TNFSF13,8741,3,726,0.41322314
16507,TNFSF13B,10673,6,726,0.826446281
16508,TNFSF14,8740,7,726,0.964187328
16509,TNFSF15,9966,4,726,0.550964187
16510,TNFSF18,8995,4,717,0.557880056
16511,TNFSF4,7292,6,726,0.826446281
16512,TNFSF8,944,10,726,1.377410468
16513,TNFSF9,8744,10,726,1.377410468
16514,TNIK,23043,29,717,4.044630404
16515,TNIP1,10318,15,726,2.066115702
16516,TNIP2,79155,7,726,0.964187328
16517,TNIP3,79931,8,726,1.101928375
16518,TNK1,8711,9,726,1.239669421
16519,TNK2,10188,32,717,4.463040446
16520,TNKS,8658,28,717,3.905160391
16521,TNKS1BP1,85456,35,726,4.820936639
16522,TNKS2,80351,36,726,4.958677686
16523,TNMD,64102,8,726,1.101928375
16524,TNN,63923,48,743,6.460296097
16525,TNNC1,7134,7,726,0.964187328
16526,TNNC2,7125,2,726,0.275482094
16527,TNNI1,7135,6,726,0.826446281
16528,TNNI2,7136,10,726,1.377410468
16529,TNNI3,7137,7,726,0.964187328
16530,TNNI3K,51086,35,743,4.710632571
16531,TNNT1,7138,9,726,1.239669421
16532,TNNT2,7139,13,726,1.790633609
16533,TNNT3,7140,10,726,1.377410468
16534,TNP1,7141,3,726,0.41322314
16535,TNP2,7142,6,717,0.836820084
16536,TNPO1,3842,19,726,2.61707989
16537,TNPO2,30000,25,717,3.486750349
16538,TNPO3,23534,21,717,2.928870293
16539,TNR,7143,59,726,8.126721763
16540,TNRC18,84629,53,717,7.391910739
16541,TNRC6A,27327,41,726,5.64738292
16542,TNRC6B,23112,47,717,6.555090656
16543,TNRC6C,57690,38,717,5.29986053
16544,TNS1,7145,71,743,9.555854643
16545,TNS3,64759,37,726,5.096418733
16546,TNS4,84951,12,743,1.615074024
16547,TNXB,7148,81,717,11.29707113
16548,TOB1,10140,7,726,0.964187328
16549,TOB2,10766,7,726,0.964187328
16550,TOE1,114034,4,726,0.550964187
16551,TOLLIP,54472,8,726,1.101928375
16552,TOM1,10043,5,726,0.688705234
16553,TOM1L1,10040,12,726,1.652892562
16554,TOM1L2,146691,10,726,1.377410468
16555,TOMM20,9804,2,726,0.275482094
16556,TOMM20L,387990,2,726,0.275482094
16557,TOMM22,56993,6,726,0.826446281
16558,TOMM34,10953,4,726,0.550964187
16559,TOMM40,10452,4,717,0.557880056
16560,TOMM40L,84134,7,743,0.942126514
16561,TOMM5,401505,1,717,0.139470014
16562,TOMM70A,9868,13,726,1.790633609
16563,TONSL,4796,21,717,2.928870293
16564,TOP1,7150,10,743,1.34589502
16565,TOP1MT,116447,20,726,2.754820937
16566,TOP2A,7153,23,726,3.168044077
16567,TOP2B,7155,31,743,4.172274563
16568,TOP3A,7156,26,726,3.581267218
16569,TOP3B,8940,17,717,2.370990237
16570,TOPBP1,11073,14,717,1.952580195
16571,TOPORS,10210,25,717,3.486750349
16572,TOR1A,1861,11,726,1.515151515
16573,TOR1AIP1,26092,10,743,1.34589502
16574,TOR1AIP2,163590,6,717,0.836820084
16575,TOR1B,27348,5,726,0.688705234
16576,TOR2A,27433,8,717,1.115760112
16577,TOR3A,64222,6,726,0.826446281
16578,TOX,9760,20,726,2.754820937
16579,TOX2,84969,17,717,2.370990237
16580,TOX3,27324,14,717,1.952580195
16581,TOX4,9878,15,726,2.066115702
16582,TP53,7157,400,752,53.19148936
16583,TP53AIP1,63970,4,726,0.550964187
16584,TP53BP1,7158,31,743,4.172274563
16585,TP53BP2,7159,24,717,3.347280335
16586,TP53I11,9537,6,726,0.826446281
16587,TP53I13,90313,7,726,0.964187328
16588,TP53I3,9540,2,717,0.278940028
16589,TP53INP1,94241,6,726,0.826446281
16590,TP53INP2,58476,3,726,0.41322314
16591,TP53RK,112858,9,726,1.239669421
16592,TP53TG5,27296,10,726,1.377410468
16593,TP63,8626,28,726,3.856749311
16594,TP73,7161,20,717,2.789400279
16595,TPBG,7162,11,726,1.515151515
16596,TPCN1,53373,24,726,3.305785124
16597,TPCN2,219931,22,726,3.03030303
16598,TPD52,7163,4,717,0.557880056
16599,TPD52L1,7164,8,726,1.101928375
16600,TPD52L2,7165,8,726,1.101928375
16601,TPD52L3,89882,5,726,0.688705234
16602,TPH1,7166,4,726,0.550964187
16603,TPH2,121278,12,726,1.652892562
16604,TPI1,7167,4,717,0.557880056
16605,TPK1,27010,3,726,0.41322314
16606,TPM1,7168,9,726,1.239669421
16607,TPM2,7169,7,717,0.976290098
16608,TPM3,7170,6,717,0.836820084
16609,TPM4,7171,11,717,1.534170153
16610,TPMT,7172,9,726,1.239669421
16611,TPO,7173,40,726,5.509641873
16612,TPP1,1200,16,726,2.203856749
16613,TPP2,7174,36,726,4.958677686
16614,TPPP,11076,13,726,1.790633609
16615,TPPP2,122664,7,726,0.964187328
16616,TPPP3,51673,7,726,0.964187328
16617,TPR,7175,56,726,7.713498623
16618,TPRA1,131601,3,726,0.41322314
